4399|A Jornada da Terra|Luis Rodrigues|1
4400|Os da Terra|Pedro Rodrigues|1
4401|O Grande do Céu|Pedro Ferreira|1
4402|O Mistério da Floresta|Daniel Oliveira|1
4403|O Último do Amor|Luiz Oliveira|1
4404|O Pequeno do Sol|Pedro Lima|1
4405|O do Fogo|Rafael Lima|1
4406|A Jornada do Vento|Antônio Carvalho|1
4407|Os do Mar|Daniel Souza|1
4408|O Destino da Esperança|José Mendes|1
4409|A Jornada do Fogo|Carlos Lopes|1
4410|A do Mar|Ana Almeida|1
4411|A Primeira da Esperança|Luiz Lopes|1
4412|O Destino da Chuva|Luis Souza|1
4413|A Última da Chuva|Carlos Nascimento|1
4414|Uma do Céu|Luis Fernandes|1
4415|O Primeiro da Chuva|Luis Araújo|1
4416|O Caminho da Montanha|Ana Almeida|1
4417|O Pequeno do Céu|Lucas Santos|1
4418|A Pequena do Deserto|José Oliveira|1
4419|O Último da Montanha|Paulo Araújo|1
4420|Uma do Vento|José Almeida|1
4421|Os do Céu|Rafael Araújo|1
4422|A História da Montanha|Pedro Silva|1
4423|Um da Chuva|Felipe Souza|1
4424|O Primeiro da Esperança|Paulo Souza|1
4425|O Pequeno da Floresta|Bruno Fernandes|1
4426|O Primeiro do Destino|Lucas Nascimento|1
4427|As da Montanha|Daniel Gomes|1
4428|O Último da Água|Luis Santos|1
4429|O do Amor|Pedro Costa|1
4430|As da Esperança|Rafael Carvalho|1
4431|As da Chuva|Ana Santos|1
4432|O Caminho da Terra|Marcos Santos|1
4433|O Último do Amor|Bruno Araújo|1
4434|A Jornada do Fogo|Rafael Oliveira|1
4435|O Primeiro da Terra|Pedro Fernandes|1
4436|As da Chuva|Eduardo Santos|1
4437|O Caminho da Água|Daniel Silva|1
4438|O Pequeno do Céu|Marcos Silva|1
4439|A Última da Lua|Lucas Mendes|1
4440|O Destino da Lua|Paulo Araújo|1
4441|A Pequena da Vida|Francisco Santos|1
4442|A História da Floresta|Marcos Costa|1
4443|O Grande da Terra|Daniel Pereira|1
4444|O Pequeno do Céu|Antônio Souza|1
4445|O Primeiro da Chuva|Ana Martins|1
4446|O Segredo da Vida|Marcos Rodrigues|1
4447|Uma do Destino|Paulo Santos|1
4448|Uma do Céu|João Almeida|1
4449|Os da Fortuna|Paulo Fernandes|1
4450|A Pequena da Montanha|Luiz Lopes|1
4451|O Último do Deserto|Marcos Nascimento|1
4452|O Grande do Céu|Marcelo Costa|1
4453|A História do Vento|Gabriel Barbosa|1
4454|Um do Fogo|Rafael Almeida|1
4455|O Segredo do Amor|Rafael Costa|1
4456|A Pequena da Montanha|Daniel Araújo|1
4457|O Último da Água|Luiz Oliveira|1
4458|O Caminho da Floresta|Eduardo Souza|1
4459|O Segredo das Estrelas|Rafael Mendes|1
4460|A História do Mar|Luis Souza|1
4461|A do Mar|Eduardo Santos|1
4462|O Mistério das Estrelas|Ana Nascimento|1
4463|Uma do Sol|Maria Gomes|1
4464|A Última da Esperança|Eduardo Rodrigues|1
4465|O Grande do Deserto|Marcelo Carvalho|1
4466|O Grande da Terra|Francisco Nascimento|1
4467|O Último do Sol|Gabriel Mendes|1
4468|O Grande da Fortuna|Carlos Araújo|1
4469|O Último da Floresta|Pedro Lima|1
4470|O Último do Mar|Lucas Barbosa|1
4471|A História da Água|Marcos Pereira|1
4472|A do Destino|José Martins|1
4473|A Jornada da Vida|José Souza|1
4474|Uma da Água|Marcos Nascimento|1
4475|Os da Fortuna|Felipe Gomes|1
4476|A Jornada da Água|Eduardo Araújo|1
4477|Os da Floresta|Felipe Carvalho|1
4478|O Caminho do Ar|Bruno Souza|1
4479|A Jornada do Amor|Rafael Mendes|1
4480|O Caminho da Fortuna|Daniel Nascimento|1
4481|A Pequena do Tempo|Luiz Souza|1
4482|O Segredo do Destino|Daniel Ribeiro|1
4483|A do Fogo|José Pereira|1
4484|Uma do Destino|Francisco Silva|1
4485|O Mistério da Fortuna|Rafael Carvalho|1
4486|O Caminho do Mar|Bruno Ferreira|1
4487|Os do Céu|José Carvalho|1
4488|O Pequeno da Lua|Luis Mendes|1
4489|Os do Ar|Rafael Pereira|1
4490|A Primeira da Montanha|Maria Rodrigues|1
4491|A do Tempo|Lucas Araújo|1
4492|O Primeiro do Destino|Lucas Costa|1
4493|A História da Fortuna|Paulo Carvalho|1
4494|Os da Fortuna|Francisco Pereira|1
4495|O Mistério do Amor|Luiz Pereira|1
4496|A Pequena da Água|Ana Rodrigues|1
4497|A Última do Sol|Felipe Barbosa|1
4498|A Pequena da Água|Pedro Souza|1
4499|A Primeira da Chuva|Francisco Barbosa|1
4500|A Última da Chuva|Marcelo Costa|1
4501|O da Vida|Francisco Pereira|1
4502|Uma do Destino|Francisco Ferreira|1
4503|O Mistério da Vida|Daniel Ferreira|1
4504|O do Mar|Carlos Oliveira|1
4505|O Pequeno do Amor|Marcos Lima|1
4506|Uma da Chuva|Paulo Santos|1
4507|A Última do Tempo|Bruno Fernandes|1
4508|A Pequena da Lua|Marcos Ferreira|1
4509|Um da Montanha|Felipe Silva|1
4510|A Última da Água|Daniel Souza|1
4511|A Última da Lua|Maria Rodrigues|1
4512|O Pequeno do Amor|Antônio Lopes|1
4513|O Mistério da Montanha|Lucas Fernandes|1
4514|O Pequeno do Céu|Luiz Lima|1
4515|O Primeiro da Vida|Antônio Rodrigues|1
4516|O Caminho do Mar|Luiz Santos|1
4517|O Segredo da Água|José Barbosa|1
4518|O Grande do Amor|Marcelo Lopes|1
4519|O Caminho da Vida|José Martins|1
4520|A Última do Deserto|Luis Lima|1
4521|Um do Tempo|Luiz Pereira|1
4522|A Grande da Montanha|Paulo Mendes|1
4523|Uma do Ar|Pedro Lopes|1
4524|A do Destino|Carlos Costa|1
4525|As da Lua|Luiz Ferreira|1
4526|A Primeira do Ar|João Barbosa|1
4527|O Primeiro da Água|Paulo Almeida|1
4528|A Grande da Montanha|Carlos Rodrigues|1
4529|Uma da Fortuna|José Almeida|1
4530|O Destino das Estrelas|Maria Martins|1
4531|A História da Esperança|José Ferreira|1
4532|O da Vida|Luis Souza|1
4533|As das Estrelas|Luis Barbosa|1
4534|O do Céu|João Araújo|1
4535|Um do Amor|Marcos Lima|1
4536|O Pequeno do Deserto|Rafael Lopes|1
4537|A Última da Floresta|Gabriel Barbosa|1
4538|O Caminho do Fogo|Rafael Costa|1
4539|O do Fogo|João Oliveira|1
4540|O Mistério da Montanha|Marcos Araújo|1
4541|O Primeiro do Vento|Marcelo Pereira|1
4542|Um da Floresta|Felipe Souza|1
4543|Uma da Esperança|Marcos Lopes|1
4544|A Pequena da Vida|Francisco Ferreira|1
4545|O Destino da Lua|Eduardo Gomes|1
4546|Um do Mar|Daniel Nascimento|1
4547|A Primeira do Ar|Luis Mendes|1
4548|As do Fogo|Carlos Oliveira|1
4549|O Último das Estrelas|Ana Martins|1
4550|O Primeiro do Ar|Daniel Barbosa|1
4551|Os do Mar|Paulo Silva|1
4552|O Mistério da Floresta|Eduardo Lopes|1
4553|O Mistério do Sol|Felipe Pereira|1
4554|O Mistério do Sol|Eduardo Silva|1
4555|As do Amor|Francisco Lima|1
4556|O do Ar|Eduardo Silva|1
4557|O do Tempo|Ana Pereira|1
4558|Uma da Montanha|Daniel Pereira|1
4559|O Último do Céu|Luiz Silva|1
4560|O Primeiro da Fortuna|Lucas Fernandes|1
4561|Uma do Mar|Lucas Lima|1
4562|O do Fogo|José Pereira|1
4563|A Jornada do Tempo|Gabriel Barbosa|1
4564|Os da Lua|Marcos Nascimento|1
4565|O Segredo da Água|Luiz Nascimento|1
4566|O Grande do Amor|Ana Barbosa|1
4567|Os do Tempo|Paulo Araújo|1
4568|O Mistério do Sol|José Mendes|1
4569|Uma do Destino|Marcelo Souza|1
4570|Uma da Terra|Ana Martins|1
4571|Uma da Esperança|Lucas Ribeiro|1
4572|O Primeiro do Amor|Luis Almeida|1
4573|Uma da Chuva|Antônio Oliveira|1
4574|O do Vento|Ana Barbosa|1
4575|As da Água|Marcos Araújo|1
4576|O Destino da Montanha|Daniel Silva|1
4577|Um da Água|Pedro Lopes|1
4578|O do Deserto|Gabriel Carvalho|1
4579|O das Estrelas|Francisco Costa|1
4580|O Destino da Montanha|João Oliveira|1
4581|A História do Fogo|Carlos Pereira|1
4582|O Último do Deserto|Ana Oliveira|1
4583|O Caminho da Água|Daniel Rodrigues|1
4584|O Segredo do Fogo|Francisco Souza|1
4585|A Última do Céu|Luis Ribeiro|1
4586|A da Esperança|José Lopes|1
4587|A Primeira das Estrelas|Ana Lima|1
4588|O Mistério da Esperança|Eduardo Costa|1
4589|A Última da Montanha|José Carvalho|1
4590|O Grande da Esperança|Lucas Santos|1
4591|A História da Esperança|Felipe Araújo|1
4592|Os da Lua|Pedro Gomes|1
4593|O Primeiro das Estrelas|Antônio Santos|1
4594|A do Ar|Gabriel Carvalho|1
4595|A do Ar|Luiz Gomes|1
4596|A Pequena do Destino|Marcelo Pereira|1
4597|O Primeiro das Estrelas|Marcelo Martins|1
4598|A Grande da Esperança|Maria Nascimento|1
4599|A Pequena da Vida|Daniel Rodrigues|1
4600|Um da Floresta|Maria Silva|1
4601|As do Vento|Luis Gomes|1
4602|A Grande do Vento|Francisco Fernandes|1
4603|A do Mar|Rafael Oliveira|1
4604|O Segredo da Terra|Francisco Lima|1
4605|A História do Sol|Gabriel Costa|1
4606|A Jornada da Lua|Marcos Gomes|1
4607|A Jornada do Destino|Luiz Martins|1
4608|O Destino do Fogo|Paulo Silva|1
4609|A Primeira das Estrelas|Francisco Lima|1
4610|Uma do Destino|Daniel Rodrigues|1
4611|A História da Chuva|Luiz Araújo|1
4612|Os do Céu|Felipe Santos|1
4613|Um do Céu|Eduardo Ferreira|1
4614|O Destino da Vida|Pedro Silva|1
4615|A Última do Céu|Gabriel Lopes|1
4616|A Última do Tempo|Daniel Lopes|1
4617|O Segredo do Destino|Gabriel Nascimento|1
4618|O Segredo do Céu|Paulo Lopes|1
4619|O Pequeno do Amor|Francisco Rodrigues|1
4620|O Caminho da Chuva|Eduardo Santos|1
4621|A História da Lua|Marcelo Pereira|1
4622|Um da Chuva|João Rodrigues|1
4623|As da Água|José Costa|1
4624|A Primeira do Céu|Paulo Rodrigues|1
4625|O Destino da Vida|Marcelo Costa|1
4626|O Grande do Deserto|Pedro Rodrigues|1
4627|O Segredo das Estrelas|Paulo Silva|1
4628|A História do Tempo|Felipe Silva|1
4629|Os do Sol|Paulo Carvalho|1
4630|O Primeiro da Montanha|Carlos Lopes|1
4631|A Grande do Ar|Lucas Martins|1
4632|A Pequena do Céu|Gabriel Martins|1
4633|O Pequeno da Lua|Maria Gomes|1
4634|O da Lua|Bruno Silva|1
4635|O Mistério da Fortuna|Maria Silva|1
4636|O Grande do Deserto|Eduardo Barbosa|1
4637|A História da Água|Luiz Ferreira|1
4638|O Segredo do Fogo|Ana Lopes|1
4639|As da Montanha|Bruno Carvalho|1
4640|A História do Amor|Francisco Oliveira|1
4641|A Grande da Esperança|Luiz Barbosa|1
4642|O Último da Montanha|João Ribeiro|1
4643|O Pequeno da Chuva|João Santos|1
4644|A Primeira do Céu|José Fernandes|1
4645|Uma do Sol|Paulo Silva|1
4646|O Primeiro do Tempo|Francisco Ferreira|1
4647|A Primeira do Deserto|João Almeida|1
4648|A Primeira das Estrelas|Antônio Mendes|1
4649|A Última da Água|Lucas Ribeiro|1
4650|A Primeira do Fogo|Eduardo Mendes|1
4651|A Última do Vento|Lucas Barbosa|1
4652|A do Amor|Marcelo Almeida|1
4653|O Primeiro da Esperança|Luiz Nascimento|1
4654|O Segredo da Lua|Luis Lima|1
4655|A Grande da Montanha|Daniel Almeida|1
4656|O Destino do Ar|Marcelo Lopes|1
4657|O Destino do Amor|Eduardo Mendes|1
4658|A Última do Tempo|Antônio Nascimento|1
4659|A História do Amor|Felipe Santos|1
4660|O Mistério da Floresta|Marcos Fernandes|1
4661|O Caminho do Deserto|Eduardo Rodrigues|1
4662|O do Céu|Francisco Oliveira|1
4663|O Segredo da Esperança|Antônio Lima|1
4664|A Pequena do Céu|Paulo Ferreira|1
4665|O da Vida|Marcelo Silva|1
4666|A História do Amor|Daniel Fernandes|1
4667|O Último da Chuva|Carlos Costa|1
4668|O Segredo do Tempo|Carlos Pereira|1
4669|Um do Fogo|Francisco Gomes|1
4670|O Destino do Ar|Luis Carvalho|1
4671|O Grande da Água|Luis Rodrigues|1
4672|O Mistério do Amor|Bruno Silva|1
4673|O Segredo da Chuva|Carlos Lopes|1
4674|A Grande da Vida|João Almeida|1
4675|O do Deserto|Marcos Lima|1
4676|O Primeiro do Tempo|Lucas Araújo|1
4677|O Primeiro da Fortuna|Ana Ribeiro|1
4678|O Último do Mar|João Costa|1
4679|Uma da Lua|Ana Pereira|1
4680|A História da Montanha|Daniel Souza|1
4681|A Grande do Mar|José Silva|1
4682|Uma da Vida|Rafael Almeida|1
4683|A do Vento|Felipe Martins|1
4684|O do Destino|Daniel Fernandes|1
4685|A do Mar|Antônio Fernandes|1
4686|O Destino da Esperança|Luis Almeida|1
4687|Um do Deserto|José Martins|1
4688|O Segredo do Destino|Maria Mendes|1
4689|A Primeira do Tempo|Daniel Costa|1
4690|A Última da Fortuna|Maria Oliveira|1
4691|As da Fortuna|Rafael Ribeiro|1
4692|As da Água|Luis Souza|1
4693|O Destino da Esperança|Maria Barbosa|1
4694|A Última da Esperança|Francisco Souza|1
4695|O Caminho do Deserto|Marcelo Lima|1
4696|O Pequeno do Amor|Bruno Ribeiro|1
4697|O do Fogo|Marcelo Lopes|1
4698|O Último do Tempo|Maria Silva|1
4699|A Pequena da Lua|Luiz Pereira|1
4700|A Pequena das Estrelas|Rafael Silva|1
4701|Um do Destino|José Costa|1
4702|O Grande do Ar|Luiz Gomes|1
4703|A Última do Ar|Lucas Costa|1
4704|A História do Vento|Francisco Silva|1
4705|A Primeira do Mar|Marcelo Costa|1
4706|A História do Mar|Carlos Costa|1
4707|O Segredo do Vento|Paulo Santos|1
4708|A das Estrelas|Gabriel Rodrigues|1
4709|O Grande das Estrelas|Marcelo Gomes|1
4710|O Último da Terra|Daniel Ribeiro|1
4711|Um da Lua|Carlos Martins|1
4712|As do Sol|Ana Souza|1
4713|As da Chuva|Felipe Lopes|1
4714|Uma do Vento|Bruno Carvalho|1
4715|O da Floresta|Antônio Santos|1
4716|O Último da Fortuna|Francisco Santos|1
4717|Um da Chuva|Felipe Carvalho|1
4718|Os da Floresta|Marcelo Carvalho|1
4719|A Pequena do Vento|Francisco Santos|1
4720|O Destino da Água|Lucas Rodrigues|1
4721|A História do Sol|Paulo Rodrigues|1
4722|O Segredo da Vida|Ana Oliveira|1
4723|A Jornada da Chuva|Ana Araújo|1
4724|Um da Montanha|Luis Lima|1
4725|O Segredo da Floresta|Marcos Costa|1
4726|O Caminho do Destino|Rafael Oliveira|1
4727|A Pequena da Esperança|Felipe Pereira|1
4728|A Pequena do Deserto|Paulo Almeida|1
4729|As do Destino|Gabriel Oliveira|1
4730|A Grande do Sol|Pedro Santos|1
4731|O Caminho do Fogo|Rafael Lopes|1
4732|O Mistério do Céu|Marcelo Fernandes|1
4733|A Última do Céu|Carlos Lopes|1
4734|O Grande da Floresta|Felipe Nascimento|1
4735|As do Mar|Lucas Pereira|1
4736|A História das Estrelas|João Oliveira|1
4737|O Mistério da Montanha|Felipe Martins|1
4738|As do Deserto|Marcelo Fernandes|1
4739|A Última do Céu|Maria Mendes|1
4740|O Último da Chuva|Lucas Gomes|1
4741|O Mistério do Vento|Gabriel Oliveira|1
4742|O Último da Vida|Marcelo Nascimento|1
4743|A Última do Destino|Antônio Ribeiro|1
4744|A Última da Vida|Felipe Pereira|1
4745|A História do Deserto|José Nascimento|1
4746|A Primeira do Fogo|Marcelo Souza|1
4747|O Último da Fortuna|Bruno Mendes|1
4748|O Pequeno da Montanha|Francisco Rodrigues|1
4749|O Grande das Estrelas|Eduardo Oliveira|1
4750|Uma do Deserto|José Oliveira|1
4751|A do Tempo|Ana Nascimento|1
4752|O Primeiro do Fogo|Carlos Silva|1
4753|A Grande do Céu|Maria Lopes|1
4754|O Último da Terra|Ana Silva|1
4755|A do Ar|Gabriel Ferreira|1
4756|A Primeira do Fogo|Rafael Mendes|1
4757|A Grande da Chuva|Marcos Mendes|1
4758|O Pequeno do Mar|Eduardo Almeida|1
4759|Os do Destino|Rafael Lima|1
4760|A História do Tempo|Luiz Mendes|1
4761|A Última da Montanha|Gabriel Lima|1
4762|A Primeira do Ar|Luis Barbosa|1
4763|A do Mar|Paulo Gomes|1
4764|O da Terra|Daniel Ferreira|1
4765|O Pequeno da Chuva|Maria Nascimento|1
4766|A Jornada da Vida|Marcelo Mendes|1
4767|O Destino do Sol|Daniel Almeida|1
4768|Uma do Destino|Bruno Martins|1
4769|A Pequena do Tempo|Rafael Ferreira|1
4770|As das Estrelas|Marcos Lima|1
4771|A História do Fogo|Pedro Silva|1
4772|As da Terra|Ana Santos|1
4773|A Primeira da Esperança|Lucas Gomes|1
4774|A História da Montanha|Ana Lima|1
4775|A da Vida|Daniel Mendes|1
4776|Uma do Deserto|José Rodrigues|1
4777|O Grande do Céu|Felipe Oliveira|1
4778|O Caminho das Estrelas|Gabriel Gomes|1
4779|A Primeira do Amor|Daniel Fernandes|1
4780|Um do Mar|Paulo Santos|1
4781|O Pequeno do Vento|Ana Carvalho|1
4782|A Pequena da Lua|Luis Lima|1
4783|O do Fogo|Maria Oliveira|1
4784|O Pequeno do Vento|Rafael Barbosa|1
4785|A Pequena da Vida|Maria Mendes|1
4786|A Última da Água|Luiz Pereira|1
4787|O Destino da Lua|Ana Ferreira|1
4788|O Primeiro do Deserto|Rafael Ferreira|1
4789|A Última da Esperança|Rafael Araújo|1
4790|A Pequena da Esperança|José Silva|1
4791|O Último da Vida|Carlos Santos|1
4792|O Primeiro da Lua|Francisco Silva|1
4793|Um do Céu|Gabriel Souza|1
4794|As da Vida|João Fernandes|1
4795|O Último do Deserto|Pedro Ferreira|1
4796|A do Vento|Francisco Souza|1
4797|Um da Floresta|Antônio Lopes|1
4798|O Pequeno da Fortuna|Daniel Lima|1
4799|A do Tempo|Carlos Ferreira|1
4800|A do Tempo|João Oliveira|1
4801|A Grande da Lua|Luis Mendes|1
4802|O Grande da Esperança|Carlos Rodrigues|1
4803|A Última da Esperança|Luis Almeida|1
4804|A Primeira da Terra|Rafael Souza|1
4805|Um do Fogo|Luiz Oliveira|1
4806|Uma do Céu|Gabriel Ferreira|1
4807|A Última do Ar|Felipe Silva|1
4808|O Segredo do Ar|Marcelo Lima|1
4809|A da Vida|Ana Lima|1
4810|A Pequena da Floresta|João Rodrigues|1
4811|O Primeiro do Céu|Paulo Lopes|1
4812|O da Terra|Maria Barbosa|1
4813|O Segredo do Deserto|Luis Fernandes|1
4814|A História da Floresta|Francisco Costa|1
4815|O da Chuva|Felipe Ribeiro|1
4816|Os das Estrelas|José Ribeiro|1
4817|O Caminho do Destino|Paulo Oliveira|1
4818|O Primeiro da Montanha|Maria Costa|1
4819|O Pequeno do Tempo|Rafael Souza|1
4820|O Caminho do Vento|Maria Lima|1
4821|A Primeira do Céu|Maria Mendes|1
4822|Os das Estrelas|Luiz Almeida|1
4823|A História da Esperança|Francisco Fernandes|1
4824|A Grande da Lua|Carlos Martins|1
4825|A Jornada da Vida|Felipe Nascimento|1
4826|A do Fogo|Bruno Martins|1
4827|A Primeira do Céu|Luis Rodrigues|1
4828|As do Vento|Antônio Almeida|1
4829|A Grande da Montanha|Eduardo Martins|1
4830|O Caminho do Sol|Francisco Silva|1
4831|Um da Fortuna|Pedro Carvalho|1
4832|A Pequena da Floresta|José Mendes|1
4833|O Último do Ar|João Barbosa|1
4834|A História do Tempo|Felipe Ferreira|1
4835|A Jornada do Ar|Eduardo Martins|1
4836|O Caminho do Amor|Eduardo Gomes|1
4837|As da Fortuna|Daniel Araújo|1
4838|O do Sol|João Lima|1
4839|O do Amor|Eduardo Fernandes|1
4840|A Última da Montanha|José Martins|1
4841|O Último do Tempo|Daniel Santos|1
4842|A Jornada da Esperança|José Rodrigues|1
4843|Os do Deserto|Luiz Ferreira|1
4844|A Grande do Destino|Bruno Fernandes|1
4845|A Primeira do Deserto|Ana Silva|1
4846|Um da Floresta|Ana Lopes|1
4847|O Destino da Água|Eduardo Mendes|1
4848|As do Mar|Francisco Almeida|1
4849|A Pequena da Terra|Bruno Oliveira|1
4850|A Jornada do Ar|Ana Lopes|1
4851|O Grande do Fogo|José Gomes|1
4852|A do Céu|Marcelo Pereira|1
4853|O Primeiro do Destino|Marcos Araújo|1
4854|O Último do Amor|Felipe Ribeiro|1
4855|O Último da Água|Marcos Lima|1
4856|Um da Fortuna|Luiz Lima|1
4857|O Primeiro da Lua|João Lopes|1
4858|A Primeira da Montanha|Daniel Souza|1
4859|O Último da Chuva|Rafael Almeida|1
4860|A Última da Vida|Rafael Lima|1
4861|O Segredo do Tempo|Felipe Oliveira|1
4862|A Última da Montanha|Pedro Fernandes|1
4863|A Primeira do Deserto|Carlos Gomes|1
4864|Uma da Lua|Rafael Souza|1
4865|As do Destino|Rafael Costa|1
4866|O Primeiro da Montanha|Lucas Araújo|1
4867|A Pequena do Céu|Felipe Carvalho|1
4868|A Pequena da Montanha|Lucas Costa|1
4869|O Caminho do Céu|Bruno Gomes|1
4870|O Mistério da Lua|Antônio Lima|1
4871|A Pequena do Fogo|Paulo Araújo|1
4872|O Caminho das Estrelas|Pedro Martins|1
4873|O Grande do Tempo|Luis Araújo|1
4874|A Primeira da Chuva|Carlos Barbosa|1
4875|O Pequeno da Esperança|Marcelo Araújo|1
4876|Os do Tempo|Luis Souza|1
4877|A Grande da Montanha|Gabriel Gomes|1
4878|Uma da Água|Daniel Lopes|1
4879|O Primeiro da Montanha|José Mendes|1
4880|A História da Vida|João Lima|1
4881|As do Ar|Pedro Pereira|1
4882|A da Vida|Eduardo Lima|1
4883|A Primeira da Floresta|Luiz Nascimento|1
4884|A Grande do Vento|Eduardo Carvalho|1
4885|Um do Deserto|Francisco Rodrigues|1
4886|As do Destino|Daniel Oliveira|1
4887|As do Sol|Carlos Oliveira|1
4888|A da Esperança|Luis Silva|1
4889|A do Sol|Gabriel Almeida|1
4890|Os da Lua|João Nascimento|1
4891|Os da Água|Luiz Nascimento|1
4892|O do Vento|Luis Gomes|1
4893|O do Céu|Gabriel Santos|1
4894|Uma do Vento|Luiz Ribeiro|1
4895|O Segredo do Vento|José Barbosa|1
4896|O Pequeno do Vento|Luis Gomes|1
4897|Os do Céu|Eduardo Lopes|1
4898|A Jornada da Terra|Maria Carvalho|1
4899|A Grande da Água|Daniel Gomes|1
4900|O Caminho do Sol|Paulo Nascimento|1
4901|O Grande do Mar|Maria Mendes|1
4902|A Última do Céu|Luiz Silva|1
4903|A Grande da Terra|Francisco Almeida|1
4904|Os da Terra|Marcos Santos|1
4905|O Pequeno do Amor|Carlos Oliveira|1
4906|A Grande da Lua|Luiz Rodrigues|1
4907|A Grande da Fortuna|Lucas Costa|1
4908|Um da Lua|José Lopes|1
4909|Um da Montanha|Marcos Carvalho|1
4910|O Último do Deserto|Antônio Carvalho|1
4911|A História do Céu|Luiz Barbosa|1
4912|O Caminho do Deserto|Marcos Silva|1
4913|O Caminho da Terra|Pedro Mendes|1
4914|O Segredo do Destino|João Silva|1
4915|A do Sol|José Martins|1
4916|O Mistério da Montanha|Carlos Gomes|1
4917|A do Mar|Bruno Fernandes|1
4918|A Jornada do Destino|Pedro Rodrigues|1
4919|As da Vida|Daniel Rodrigues|1
4920|Um do Sol|Lucas Mendes|1
4921|As do Tempo|Bruno Souza|1
4922|A Jornada da Fortuna|Luis Nascimento|1
4923|O Mistério da Montanha|Daniel Costa|1
4924|O Destino da Fortuna|Ana Martins|1
4925|O Pequeno da Vida|Ana Oliveira|1
4926|O Destino da Esperança|Felipe Barbosa|1
4927|A Última do Destino|Paulo Fernandes|1
4928|O Segredo do Ar|Luiz Lopes|1
4929|A do Sol|Daniel Carvalho|1
4930|As do Mar|Gabriel Araújo|1
4931|A Pequena do Destino|João Oliveira|1
4932|As do Destino|Eduardo Oliveira|1
4933|Os do Deserto|Antônio Mendes|1
4934|As do Vento|Felipe Almeida|1
4935|Um das Estrelas|José Costa|1
4936|A Grande da Floresta|Maria Costa|1
4937|A Primeira da Terra|Marcos Santos|1
4938|A Primeira da Fortuna|Maria Martins|1
4939|O Mistério da Fortuna|Antônio Barbosa|1
4940|O Caminho da Água|Daniel Mendes|1
4941|A Primeira do Tempo|Francisco Carvalho|1
4942|A Última do Amor|Daniel Barbosa|1
4943|A Pequena da Vida|Bruno Santos|1
4944|Os da Fortuna|Paulo Gomes|1
4945|O Caminho da Floresta|Gabriel Almeida|1
4946|Os da Terra|Bruno Lima|1
4947|A da Água|Gabriel Costa|1
4948|A da Lua|Lucas Ribeiro|1
4949|Um da Esperança|Ana Oliveira|1
4950|O Grande do Destino|Felipe Santos|1
4951|A Jornada do Vento|José Souza|1
4952|A Última da Vida|Luis Santos|1
4953|O Destino do Mar|Pedro Ribeiro|1
4954|O Mistério do Fogo|Paulo Mendes|1
4955|O do Fogo|Paulo Costa|1
4956|A Jornada da Fortuna|Marcelo Rodrigues|1
4957|O Primeiro do Fogo|Maria Araújo|1
4958|Um do Céu|José Pereira|1
4959|O Caminho da Lua|Bruno Silva|1
4960|O Grande da Terra|Marcelo Araújo|1
4961|O Caminho da Fortuna|Paulo Fernandes|1
4962|O Caminho do Céu|Daniel Lima|1
4963|A Jornada do Amor|Maria Barbosa|1
4964|Os do Amor|Paulo Rodrigues|1
4965|O Pequeno das Estrelas|Eduardo Oliveira|1
4966|Um do Ar|Luiz Souza|1
4967|Um do Amor|Bruno Oliveira|1
4968|As do Vento|João Santos|1
4969|A Última do Amor|José Mendes|1
4970|O Último do Tempo|Felipe Fernandes|1
4971|Os do Ar|José Araújo|1
4972|A História da Chuva|Gabriel Oliveira|1
4973|A Última do Vento|Paulo Martins|1
4974|A Jornada da Terra|Bruno Nascimento|1
4975|O Grande das Estrelas|Daniel Barbosa|1
4976|O Destino da Água|Luiz Pereira|1
4977|Uma da Esperança|João Costa|1
4978|A História do Vento|Rafael Nascimento|1
4979|A do Céu|Marcos Araújo|1
4980|Os do Sol|Daniel Ribeiro|1
4981|O Último do Deserto|João Mendes|1
4982|A Última da Terra|Felipe Almeida|1
4983|As do Amor|Luis Martins|1
4984|As da Água|Pedro Lopes|1
4985|A da Vida|Marcos Costa|1
4986|A Jornada da Água|Ana Carvalho|1
4987|O Pequeno da Vida|Carlos Lima|1
4988|O Pequeno do Mar|Ana Oliveira|1
4989|O Pequeno do Destino|Lucas Lopes|1
4990|Um do Sol|Francisco Gomes|1
4991|A Última das Estrelas|Rafael Ferreira|1
4992|A Jornada do Destino|Gabriel Carvalho|1
4993|A Primeira do Destino|Lucas Costa|1
4994|O Primeiro do Mar|Marcelo Gomes|1
4995|O Pequeno do Deserto|Eduardo Oliveira|1
4996|A Última da Montanha|Gabriel Lopes|1
4997|Um da Fortuna|Gabriel Mendes|1
4998|O Grande das Estrelas|Marcelo Carvalho|1
4999|As do Mar|Felipe Gomes|1
5000|Uma do Sol|Carlos Silva|1
5001|A da Chuva|Pedro Martins|1
5002|A Última da Montanha|José Souza|1
5003|Os do Céu|Carlos Ribeiro|1
5004|O Pequeno das Estrelas|Carlos Souza|1
5005|O Grande do Céu|Daniel Lima|1
5006|O Pequeno da Terra|João Oliveira|1
5007|O Primeiro do Mar|Daniel Lopes|1
5008|As do Deserto|Antônio Ribeiro|1
5009|As do Mar|Lucas Ferreira|1
5010|O do Céu|Lucas Silva|1
5011|O Caminho da Terra|Felipe Lopes|1
5012|O Caminho do Tempo|Rafael Araújo|1
5013|A da Vida|Luiz Nascimento|1
